lang,perturb,seed,checkpoint0,checkpoint100,checkpoint200,checkpoint300,checkpoint400,checkpoint500,checkpoint600,checkpoint700,checkpoint800,checkpoint900,checkpoint1000,checkpoint1100,checkpoint1200
PL,shuffle_deterministic57,41,56603.032815713865,2665.070259623605,2962.5939106653395,2960.2887460190286,2494.49185370409,2363.2823913801353,2867.9146798455895,3007.3239414230025,2667.1178584215495,2281.1653201940353,2236.8186283873956,2127.20066594248,2119.4995255456874
PL,shuffle_deterministic57,53,61868.34349342075,2515.071312465492,2455.6667150154544,2508.3885661273716,1915.2231990518176,2981.3379601427814,4012.531879054111,3245.249125824889,2875.4205209499996,2801.83449207678,2696.5433011094433,2561.4127136901184,2645.0528813075143
PL,shuffle_deterministic57,81,55405.46923947843,2600.5857862732896,2742.552944999546,2677.1162903995796,2090.796633824485,2415.2250865677743,2074.993161318961,2233.0897263048037,2309.5865937114136,2270.334024766601,2550.6265222475,2538.2334150497713,2701.332198635222
PT,shuffle_deterministic57,41,58711.59786045773,1530.681367107011,2154.33355925894,1899.8556950261318,1612.529681687573,2043.7181864213915,2462.509498909908,1752.4998099732911,1644.855328522438,1391.3866163601906,1392.720414464462,1297.5039482288696,1263.2326621895065
PT,shuffle_deterministic57,53,60205.9916684627,1463.9086809578507,1985.525763329545,2112.8327923428546,1581.408055334121,1835.6298416367579,1445.6653392162304,1347.1843557926782,1301.5440760858626,1259.021700070207,1241.2423573704561,1202.7283554763326,1175.61332305986
PT,shuffle_deterministic57,81,56031.718608282354,1520.3227277634487,2037.2964578241574,2061.030228178119,1548.9968671972101,1829.4205503357073,1752.4575171895453,1587.3329968578996,1464.2054837104363,1346.9006134440438,1346.142170349994,1297.3926975056947,1322.7903016828536
RO,shuffle_deterministic57,41,77590.94309543207,1275.233159808211,1262.9289721590762,1211.1441216534959,1815.3497485823204,1979.0072586412398,1721.4479738475484,1632.4955112405491,1497.4400839800412,1352.2847606189869,1311.0045859096383,1248.6924949712002,1259.6549875890964
RO,shuffle_deterministic57,53,72026.66454039642,1263.0113559235028,1327.1337890910643,1162.3376475498203,1246.8684548142298,1316.6411223882171,1278.4340474980131,1090.0064728666778,1004.1761548584016,943.1017207512914,919.2022176145855,900.5819681863572,885.1593494670517
RO,shuffle_deterministic57,81,74596.40627422396,1249.6431241228947,1131.2685791950303,969.4778316660149,1187.9639905821746,1086.6570694340069,981.7307074728853,859.0578715846085,873.2861879233918,798.7942454354447,778.3961698946155,800.089749987311,786.5573865161028
RU,shuffle_deterministic57,41,56199.87066234284,2500.903775297155,2765.165404811487,3123.6698708964277,3024.495733914382,2846.7101047657975,3265.493196730886,3341.228924927059,2594.5400271018784,2682.003104232488,2473.740150612705,2366.043566485994,2366.7152720271015
RU,shuffle_deterministic57,53,57804.4518893988,2543.980128265515,3527.3379827565473,2899.028584525689,2980.1201252668343,3457.8441703558683,3625.0756216703917,3348.250637362487,3030.573240487661,2828.8584030741627,2785.719276941707,2836.7644752471397,2793.7674602165694
RU,shuffle_deterministic57,81,55979.011291948635,2732.0889766617947,2779.149162273499,2981.6153416444777,3279.3761392666847,2695.878816349362,2682.6885730604954,2675.5280860323774,2433.5342099022605,2129.066477583587,2150.7723227196047,2139.2923057749495,2096.475501850567
TR,shuffle_deterministic57,41,58119.77804604317,4481.229370611194,5188.94798938305,3845.3420778618906,4359.342856702104,4981.109046986688,4815.199713938069,4864.90942109551,4015.5482410663953,3975.32299069177,3630.893995478877,3300.155798769655,3242.284330811845
TR,shuffle_deterministic57,53,57268.03091353508,3414.5698232408467,5425.195817080027,4144.894204742435,3776.7906990802817,4960.730975119399,5025.2136974750665,4288.017102054544,3633.326907745747,3414.585582851564,3125.285577229569,3022.0077497268107,2867.7319568133703
TR,shuffle_deterministic57,81,57254.98626556634,4075.6355569702896,5810.876076196204,4025.8541269939387,3457.221846046915,4998.168889437051,4416.294305984389,4526.101102075003,4665.287462779525,4645.502545620972,4075.474740166467,4006.9360139519576,4095.6765550043956
ZH,shuffle_deterministic57,41,24228.45966623019,378.10975582842525,379.7416600251395,347.5146460514892,332.9558683133992,356.5272557821618,313.14315629245556,293.6805771133617,281.12193008656084,283.41538620899445,277.356907420421,275.3363727998339,277.9274641221699
ZH,shuffle_deterministic57,53,25377.475008345675,64776.831027582164,371.8998295739037,389.3909207951158,320.83090664653463,349.83395077086425,298.49015314530334,288.8068559968381,285.15333871415334,283.48936481546644,280.04269637893645,280.1338268883977,280.64491102312854
ZH,shuffle_deterministic57,81,27051.13825115993,381.0425075129467,391.7275940356262,358.40324228434736,370.7281900347062,338.8751477365396,338.9618829875934,325.5023578841809,325.8180820465451,316.8818220368241,311.84204178262553,310.384754697534,308.5575797491954
AR,shuffle_deterministic84,41,78182.22161677053,3959.1408378922874,4030.348473323382,3152.6542229494694,2643.758427328314,3102.373974445401,3078.2938864957473,3226.7212014658903,3506.426910658423,3611.2037066969233,3335.0677167944796,3437.024446725751,3464.2760121379433
AR,shuffle_deterministic84,53,71113.80073862748,3828.619961394512,4353.599272695639,3464.7285076975386,3309.4782750644067,3204.696065593359,3609.7777565108922,3439.1884706788755,3335.2942968412694,3191.3224612128006,3239.5057677636382,3190.664182590151,3197.9854531260726
AR,shuffle_deterministic84,81,70906.1789832328,3765.777856927799,3951.5777872414697,3716.730772207097,4405.547296386978,4593.827119927721,4593.674361019666,4303.881449702458,4285.222999797929,4071.11087737282,4353.252861930073,4486.673750558386,4555.811622891026
DE,shuffle_deterministic84,41,59016.20294675424,1545.7763907559215,1577.5064746759738,1772.7626372334882,1359.447578904693,1275.447785192731,1284.620458335225,1027.504156916971,1099.868000787198,1112.816656144428,1164.0226011209695,1118.6061352262561,1140.7909195464772
DE,shuffle_deterministic84,53,60063.409696673676,1447.1545522097754,1645.575542663027,1489.9207011850444,1309.9296375442884,1198.7769049965307,1170.2991065942504,1159.5123391448628,1107.3004931857229,1038.8508908490253,1012.0485193828949,987.7798576106694,984.1159794079653
DE,shuffle_deterministic84,81,58214.88216781054,1449.723617096731,1583.8770113316668,1259.7363333160374,1345.7213415285057,1303.3096304342503,1355.9199462722968,1212.0636049385928,1075.1344336819038,1044.2933597559843,996.7026926846427,932.3175755359129,927.4132121412425
EN,shuffle_deterministic84,41,56463.27766767724,940.1264288403521,897.1752050629133,792.1159096086162,879.1429571154912,752.3010354660184,676.0498396919743,608.4837796822324,600.6518060115968,593.9873207975791,574.5722632365545,572.9819672838078,566.2416273554423
EN,shuffle_deterministic84,53,62072.9155470872,909.4266620291319,988.7295337287989,1060.029254390244,749.3519479184052,994.5397719855046,914.6920524938113,857.2117007379427,759.0458534442147,751.559923435955,749.3537134417433,741.7502981044202,728.6798370299365
EN,shuffle_deterministic84,81,60227.208597441204,1017.1781723115693,943.5332448962862,815.9183595807951,700.8997286202264,751.1480447816685,646.0960377129029,578.2573212177432,512.7078756307428,492.5347633154575,481.6823132401779,484.7367272195649,475.83277424933254
FR,shuffle_deterministic84,41,57933.242063574195,1410.9603133164348,1528.6071045785382,2421.209776464222,2014.474174405435,1494.9940278235865,1971.4690915152632,1510.5538611869536,1177.1448984768854,1047.739122849592,1055.2848684616893,1024.8935217939832,1033.33621120241
FR,shuffle_deterministic84,53,59180.16089927241,1254.3209008887902,1300.4284662682735,1213.9057453263695,1196.4548816559216,1041.809310301679,896.9765726001227,807.6663069479785,783.593135598413,755.7360313958989,695.7388538199227,700.756443065343,692.2788947641717
FR,shuffle_deterministic84,81,59500.315621560636,1409.6060135555797,1242.173997204051,1229.194154746206,1016.4592310486794,1060.2983372663016,963.8428825351542,905.5528258811106,807.6412436094075,754.287149072235,751.7448063608299,722.9790921682605,727.8921169770852
IT,shuffle_deterministic84,41,54263.38028155504,1398.022595423996,1300.8690653987903,1339.7573809106284,1263.9286486853434,1265.6386681498627,1146.8288646137082,986.7042548877336,984.5195867757124,969.9096631022012,920.1616957574381,903.956497629971,905.4633025287048
IT,shuffle_deterministic84,53,56283.45403692173,1366.7841878891597,1429.4410222948688,1298.2560861974616,1286.3720338378832,1331.984134880691,1354.9316446760686,1264.8426304177901,1127.6356007203538,1055.1904787623362,1041.2962796448332,1003.180050967617,1011.5627554796513
IT,shuffle_deterministic84,81,61790.098582903716,1241.5658829723204,1419.0095500364162,1333.5452406099366,1247.5040856059409,1594.237384519124,1388.246325206103,1432.4327694259764,1338.3058131630985,1327.4205700627338,1361.1612364656028,1337.7509185517927,1348.1256728491915
NL,shuffle_deterministic84,41,58772.24165622932,1339.6472032891193,1500.524715310078,1316.4521803104824,1171.8516627159263,1311.1229875316906,1425.3762606129903,1299.6874645526016,1085.438215895024,988.3637559266696,945.3620881535556,904.6838792924339,918.148915735161
NL,shuffle_deterministic84,53,61426.87339127913,1201.0431076884151,1153.770807091845,1233.4843154102555,1232.3014530163878,1114.2434561679456,969.1073785620229,918.0979355407948,896.5165873278784,903.2011957292228,850.2770050121658,838.8530717900044,838.3662800200754
NL,shuffle_deterministic84,81,58290.662539655874,1337.945099181522,1216.085873910761,1100.0665731888287,993.5344255301444,1040.8433216814826,1039.6949727858303,922.6245118431282,855.6888291402236,836.13524481832,753.041635129348,745.7955541516342,731.8566209702869
PL,shuffle_deterministic84,41,57053.09514402951,2487.408015093843,2293.409897566083,2156.122117941835,1878.251977449808,1847.212907074191,1823.6727939060834,1660.2698394144186,1555.043345460179,1409.6375373982455,1357.7341028506405,1337.6139835316776,1350.7506641738885
PL,shuffle_deterministic84,53,62395.51019375987,2431.5950829637577,2860.6227170252873,2805.2028438243447,2024.6458206009893,2218.7222840950053,2393.207159789406,2055.4535129658466,2047.5459238205954,1951.0325092750506,1970.4172707603027,1950.9692290531596,1915.0714584498558
PL,shuffle_deterministic84,81,55393.99589502428,2552.373481058365,2679.838092491025,2620.937478941449,1879.65673024723,2149.4952613519786,2336.6002829454355,2187.127285955182,1837.3844153117873,1760.957192415478,1797.9884059758301,1740.3359621062723,1790.919578315968
PT,shuffle_deterministic84,41,58925.19863520348,1458.8330480743293,1577.612373161134,1684.6328758108025,1619.5411989898948,1458.4702103911986,1467.671914476657,1323.2528344177904,1236.217573775909,1117.6725722907606,1145.3173170632244,1071.9316511798613,1067.3209771276152
PT,shuffle_deterministic84,53,60081.778823844485,9733494.434388734,1486.0178758930222,1736.6736945337536,1514.9153750440523,1376.2890256633166,1307.297321011588,1332.9033036801486,1215.316682150592,1179.829475736539,1160.2926940708696,1081.5188915233675,1072.9671579109624
PT,shuffle_deterministic84,81,55212.64255467866,1452.9676530973195,1570.706228347345,1414.8044630546665,1231.1154280381916,1222.0503737432625,1258.6204215717385,1234.867171573786,1199.811661954594,1078.5696317283885,1029.1633840437482,1014.9312743431824,1000.2140020161629
RO,shuffle_deterministic84,41,78586.95141085224,1220.5479562428961,1112.7605462026781,1243.7992846959055,1042.6917120098162,935.8083488163686,933.4271835597332,887.8516508913509,831.4552715704667,773.7289734214745,765.5258312901054,775.3128793153193,768.6401388965081
RO,shuffle_deterministic84,53,71660.01601769809,1197.0098160777284,1077.8093025158719,1022.6502201686278,1000.3372488014498,945.0148645962902,790.9780570340627,698.3918342075922,681.0145741007066,669.5962780759936,660.2203899479059,662.3090858113316,654.1574465056377
RO,shuffle_deterministic84,81,74395.84575053869,1179.9180636579417,1106.1818909179644,1594.514361414954,1367.1362630045205,2210.996053582823,1258.7911220807596,1055.6025648789184,1057.2211539537739,1005.869973797052,963.1766685749099,927.0597325026655,901.9183271009897
RU,shuffle_deterministic84,41,55546.6428891665,2799.2443471602337,2540.5028044841615,2665.8966433632017,2949.574216860139,2906.7989582629275,2485.2446760752623,2083.641844723413,1870.3102805551157,1951.6323197052097,1831.4858829005657,1721.2988134127006,1757.9029612612317
RU,shuffle_deterministic84,53,58314.16489630656,2455.8216942782174,2663.5430714567856,2818.8743327683574,2272.831861437693,2968.2195731172637,2759.5130513705262,2662.9882709408917,2570.988478206256,2549.733018615544,2425.8379685000054,2561.2778112180326,2502.9998555046886
RU,shuffle_deterministic84,81,55123.00842275867,2391.2634097259843,2521.6546525870945,2649.579321505359,2661.75525033014,2625.2277181494514,3045.713214734487,3380.0296439857707,3705.9410469952977,3833.4060588356324,3639.5815682449906,3351.9605221342517,3380.410779351801
TR,shuffle_deterministic84,41,58424.506675501696,2984.8656010662007,3685.2224566003338,3780.337690762802,3186.4576376923224,3194.1103874469704,4193.848342273871,4097.5650154059795,4312.492794406056,4652.711798101494,4287.417435870854,4218.127738163395,4248.246015128513
TR,shuffle_deterministic84,53,56372.08076817596,3188.289769086058,3291.3474321518024,3893.1863797461797,3404.199792604068,3572.546746950957,4033.733261485785,4129.986927678235,3800.5549137712333,3621.1751012966365,3354.6220124802317,3381.209911101524,3273.86207294892
TR,shuffle_deterministic84,81,56862.69629752124,3406.6070404175885,3870.9440673243043,3514.755376665323,3003.428861406314,2938.765924315963,2740.442281369512,2485.0365507440392,2384.8890541334226,2458.5350367410792,2274.0142618456016,2301.9299482324263,2334.302900289746
ZH,shuffle_deterministic84,41,25136.3989150514,406.4492459637374,488.13861315997195,459.4675395775748,532.9614591901752,490.8496320956486,452.84805096161057,507.4568879797595,452.8224292746379,441.69098536773646,464.86002668645267,462.34130690199345,467.8889923791212
ZH,shuffle_deterministic84,53,24776.31511643282,10088.825046591637,335053.80175717047,560.0555742703457,486.04975718405126,531.804493309808,502.5778732676738,521.9788768470506,516.6258660104961,526.6279738250694,502.9238622742104,497.65406202013446,511.22904304768605
ZH,shuffle_deterministic84,81,26162.617352178546,438.3257141822812,414.4822306751616,484.7842060159756,421.902394131652,388.9117388932282,374.99602907105594,357.5330213786781,350.00807978586414,354.932806600014,351.29754039376314,348.67195391087614,352.0747064282119
AR,shuffle_even_odd,41,78226.01164701094,4002.281391188798,4697.613646590711,4173.111683419611,3215.417034509275,2775.652436249022,2640.239902636179,2260.677471092104,2185.765687797806,2174.014304390273,2275.9878526635152,2215.662640972671,2204.2811074604
AR,shuffle_even_odd,53,71920.54426663584,3667.4538394777533,2634.5869965042402,2144.0517223548977,1652.393749124715,1431.6731827065942,1307.8478903267778,1234.017116718905,1193.316112569115,1194.6524827448932,1224.0833524369925,1227.4304939507992,1242.9089570020753
AR,shuffle_even_odd,81,70660.00031465715,3657.680878615583,3697.5232720510994,5886.810686542564,3397.167938400698,3051.634988165775,2917.7963554161956,2832.1028634555564,2976.182298072146,3116.932216290426,3260.4903765225217,3388.4263109387957,3467.6974524751136
DE,shuffle_even_odd,41,59096.72036307321,1164.4570493243523,892.2886939374849,659.7154474010451,510.6477584663886,432.4032861410444,383.5262792150812,320.0510297368022,242.4927753239897,223.76134459436034,230.43691819413047,215.85436214832268,223.51807199244172
DE,shuffle_even_odd,53,60113.312723036106,1095.9892363136212,835.579941004219,667.1954757903356,461.2184059267422,387.46681152458774,331.61203505355587,269.1865749997732,220.19232256550404,206.16616348840108,211.13467824750484,202.49440185438334,203.92675618875413
DE,shuffle_even_odd,81,57871.12681843984,1082.7800729781895,827.776112408878,639.0378847706406,506.01985043179576,395.5893886116807,352.73783114725836,334.2476105857478,288.6408120039091,285.3794223887518,272.2544491513991,269.8629366446103,264.72660853093055
EN,shuffle_even_odd,41,56139.41414776161,731.2657330759473,478.30647445360745,412.2822079757494,307.6354950133291,246.44615243469644,195.89162411547323,165.0622498648472,157.7766386957402,146.43941211054351,147.11144346614037,150.413364329547,146.66127628007843
EN,shuffle_even_odd,53,62194.1215198735,716.0263581490765,497.8633875486846,422.3590455216609,306.0271120732068,247.63800653139663,213.57976495787327,194.8593020288944,170.34677357710947,155.6964572420585,162.99006071042453,167.00240853264813,164.67097101680397
EN,shuffle_even_odd,81,60117.04834235609,867.8690929817362,473.1980450508697,400.1711914275522,283.37656692130196,247.77299428752906,208.21372067218527,179.70283171322424,171.4520007902981,167.61686140008916,171.12515813371547,164.8532879254693,168.8263357040089
FR,shuffle_even_odd,41,58021.40738492517,864.5326444944246,512.5272333762646,440.36136343149985,329.6175503200496,271.63296228714745,180.04752135147632,145.17977274479145,128.89849140152134,124.38206040476162,120.49962898593878,119.68686504835877,117.58002989398885
FR,shuffle_even_odd,53,59544.27022490385,887.0149658039471,509.9096059210948,403.75479851984034,278.7692421772711,217.9233928960795,167.0486253396583,132.7355353930197,120.18188290123928,117.42800875438991,110.13038814669268,114.2777164764875,113.46310463288867
FR,shuffle_even_odd,81,59791.062854694865,837.8614230870852,484.4214033999528,413.0215022021095,290.1735818022454,226.75099669761167,182.07534870225734,138.3339022202489,126.16743355210956,123.59826123485536,122.25987191371622,119.56602954432483,119.54227019892217
IT,shuffle_even_odd,41,55518.3662082725,1528.65902015523,1041.0461377242755,912.2440323839025,770.5148605627982,856.0490757177196,675.6431831905556,356.0654996400384,289.4990818599521,278.5421364557631,260.89470105667095,250.2421864524224,245.84052082069715
IT,shuffle_even_odd,53,54930.42761405103,1422.7753013955448,1414.6032076025856,1042.8437822517121,903.6307646902361,762.5989615337601,634.7441800436117,538.001853221999,424.77221071132897,366.2757683177212,335.8671396775056,318.27397689860544,310.694329767053
IT,shuffle_even_odd,81,61831.51527952597,1398.846853165852,1313.567980550162,1089.7844784879342,938.1458502105846,781.9117276220559,609.00248975922,553.0642936488489,498.7558100039403,435.97049561493617,412.8284903895733,404.0801246584364,400.17611906720316
NL,shuffle_even_odd,41,58291.25082559899,1685.0001087670214,2001.3831669117778,3706.311312258773,2959.174347159047,2750.1365898144695,2108.421253326154,1941.6449826508072,1726.2690349222808,1627.77655888956,1856.005030602223,2057.609056838903,2080.4811239400765
NL,shuffle_even_odd,53,60742.96176214565,1016.5309792248131,815.065703191655,632.6881325593886,445.18118094609383,390.7572319308248,333.9968169447693,319.7716674358476,308.1459432876492,297.0611316948022,290.6669399986105,283.5523509313074,289.52590670305034
NL,shuffle_even_odd,81,57857.02446247044,1030.8394439525823,769.1523725856366,613.0295552718998,489.8438998505646,414.404790275216,2009.4474746716678,1499.2684747027977,1333.0780147842536,1168.1950140430906,1006.0822640471157,979.7167546822145,959.021579769363
PL,shuffle_even_odd,41,56916.19646280467,2606.140443648473,1824.4316607615929,1482.3901283587263,1163.7889208370261,906.7763409673857,773.6401351849745,653.4474772224833,592.6317014469524,539.3442640987766,506.91856832991283,503.5361640273536,515.7093285219388
PL,shuffle_even_odd,53,62522.93984373476,2421.321175941148,1639.3451100764094,1231.4432636903682,860.6802111414694,673.7983559778519,600.4785133864525,548.2844965234676,494.34571065578234,455.62130933013367,441.75681235835924,460.4255968636685,438.0875540034959
PL,shuffle_even_odd,81,55197.58810632311,1995.2838408306059,2835.1109742904273,2420.8487652619233,2490.948730045225,2596.1796960487186,2845.381767442739,2631.5462859759964,2904.5350220654523,2969.902869247303,3091.928751414528,3146.990722358068,3201.9295948394038
PT,shuffle_even_odd,41,58654.69785366543,1456.1335264039926,959.4266929389008,707.8078081476931,548.7700315387217,471.58971342351686,421.83605257171655,329.3037909436044,299.56211641197865,265.71225029862785,266.18667208599265,274.6574804363799,266.09922791531073
PT,shuffle_even_odd,53,60223.24356152717,1262.0058285742016,1160.6767710840325,959.5458341505666,745.1764634208392,550.9699115639768,525.1310532837159,444.13916136996056,427.5736060556626,382.6797432621195,366.00746157069125,344.9260131471643,343.3431168131293
PT,shuffle_even_odd,81,54892.39685220409,1225.7519737939863,898.1412215919902,675.1591272236624,521.222607737674,424.5568266418353,386.32893976062974,331.5107743747565,292.1184249055123,280.8984497356925,263.3349861537085,259.5384227377089,254.2681082721795
RO,shuffle_even_odd,41,79467.16040427606,801.6537661211073,542.4320767490375,403.74339006342404,342.7709590277583,265.9678936918968,221.0618886724238,175.32051801166858,158.97759423278617,142.3730885703574,141.61270942405264,137.81323124515868,137.95670696343632
RO,shuffle_even_odd,53,71383.15133850546,791.2165054286329,527.9653404177197,389.4623935061028,325.9690748141498,272.48144782038344,224.94704889990064,182.74881948333413,147.80305710485723,131.21377945445906,125.45278421225635,125.60341212942909,124.36134543446036
RO,shuffle_even_odd,81,75372.53471203084,776.3724832009904,507.93346281681875,415.48380987742695,304.94270482252483,278.09604635330004,241.72298253526927,179.49193145692902,153.77439603890315,148.12490973260245,138.16682419505352,146.1124316472528,144.92477035224798
RU,shuffle_even_odd,41,55638.247335191845,2216.0179514427155,1694.846812825972,1276.790548575595,890.580186812322,731.3705980744994,676.4385452131902,616.5754573792615,583.5586479798726,531.318895754166,515.7436356350105,507.85408140044166,513.7214456454889
RU,shuffle_even_odd,53,58338.47756008354,2192.1232313282503,2150.6992545208086,2194.203005379223,1538.2724478028817,1276.2815405667882,1016.4385493617601,877.9959388964623,844.456391313506,705.3495308605818,696.9724921323593,677.5073648451507,689.6358980706456
RU,shuffle_even_odd,81,55185.58403753292,2177.6767195001053,1562.7996788650385,1215.0168768649626,891.5259804871796,702.8508154537568,668.1326620301534,579.7604922039658,537.1349015483283,523.4757225779426,514.3713870149708,535.1244233052869,528.527764507129
TR,shuffle_even_odd,41,57979.83469932379,8922.54586935503,3338.9665257777015,4652.063232483567,4035.2380855340607,2419.3500564915307,2039.2137818618187,2030.117505752616,1953.6629630508355,2043.7612469457767,2012.1831778947067,2237.765622688283,2333.9131355386085
TR,shuffle_even_odd,53,56765.169823716205,2580.900836475084,2272.2129992088467,1858.0673199369623,1463.106043015468,1197.1198346766705,974.4270712204635,879.0240443486211,767.4913536287986,693.8219017866464,655.8502916629775,653.4592918950812,670.6637427124377
TR,shuffle_even_odd,81,57342.9892102301,2602.9616555490084,2117.596840861467,1669.5278496527512,1305.4037833988211,1014.3274060726101,911.4210482691128,728.4334824018179,666.7414712658529,639.2924344853202,651.1794323347998,637.0601689781295,618.6808823239231
ZH,shuffle_even_odd,41,24895.714016583774,415.779672630472,325.55095208849343,272.9486565817475,231.7857679216942,204.01949453341228,171.81864382842974,125.98647756724033,109.93241862185927,105.34292594069841,94.47365978964471,91.87411027919804,90.7866069469963
ZH,shuffle_even_odd,53,24972.025755053495,402.3496581465353,320.9933248760025,279.51005190633447,242.2749924498259,224.29994815470332,182.52235242030727,127.49400806511733,120.7841411413011,94.56900178544377,94.26891715996155,89.82838754385187,86.98652087418976
ZH,shuffle_even_odd,81,25969.722954476023,450.56185730591767,446.00906820377577,340.951070600816,279.37896934853575,250.46141444839452,218.1891845743048,190.01268079791765,183.63548204915304,170.86726390829983,140.3171289692759,135.14699443128063,132.56056728150273
AR,shuffle_local10,41,78708.88113712995,3489.5367070459974,3800.128954859155,2989.1852955375925,2698.130094483423,2553.095623010075,2320.094262516774,1930.679701761692,1901.2593298851616,1834.7209581505736,1715.935901442241,1790.186949869448,1787.6413102425877
AR,shuffle_local10,53,71426.15253875115,3590.0948255485164,3913.5167366371993,2632.6237617422466,2634.3877485197963,2997.688370919086,2365.3457006611343,1963.6893403870258,1868.9031804389112,1864.6416769825212,1720.1359610639352,1893.4976969828294,1876.4981632931713
AR,shuffle_local10,81,71199.92400041227,3591.409403909312,5292.887984254875,3464.41031182745,2865.3295136243523,2806.0167487954113,2969.4239787716933,2696.2215829962984,2558.276211492404,2521.9528941779504,2379.1082783474008,2254.2149482957802,2358.8653177474207
DE,shuffle_local10,41,59321.35490068516,1477.292182707846,1336.034247680312,934.5607393956303,731.737544366066,734.0047512801567,620.959101840572,549.1478562902375,498.7917106406777,517.1238504600448,503.8925005683538,505.255364628573,497.0220889130242
DE,shuffle_local10,53,59995.92433638158,1493.945937736891,1286.5737818913085,964.421824048086,846.2954134722073,681.123907710271,601.8886961360911,527.294846313132,509.55298081662295,482.3728418206487,439.71696402145204,435.21461644026823,439.75100174799803
DE,shuffle_local10,81,58053.34534361826,1395.4484140210486,1207.4612174628191,836.1659661614614,703.8746709676635,679.7077624730669,594.4272836097199,516.8406554813475,469.65902970837647,447.12421191260296,439.76271030256925,414.54263913007617,431.96407176122796
EN,shuffle_local10,41,56888.64022531155,1331.3761509787576,909.2029167718943,611.0131062938744,617.512593047155,523.695509035154,369.7775313703524,343.39766481407634,322.43863113002413,308.9205264280104,291.03603891857284,300.8939505319351,301.35322225883084
EN,shuffle_local10,53,62635.78390249914,938.4722317228373,768.7022001151862,555.176410855347,512.0626410321763,444.67047303404354,356.92916042353846,342.6967613142849,313.86702534371045,293.62176219476817,285.8537328980813,279.7204466292162,290.3783763988973
EN,shuffle_local10,81,60209.256712878785,994.0911736218623,763.7959037792867,592.9818100086488,436.93992164087615,383.74457889818325,323.4316845927183,289.0845157451887,255.4506875945759,249.98101907379933,253.66350634476174,239.56876529101618,242.15770998444748
FR,shuffle_local10,41,57888.59760988761,1281.3605089255097,986.6000368411537,732.2672483120498,627.9889996779727,558.445899108821,413.9578295607893,358.55580001036026,378.89839748333213,331.30607031207126,290.6557361926974,315.55648849890645,320.40915839019
FR,shuffle_local10,53,59396.104135751055,1285.1653754759268,1051.3666214100804,779.0722504870456,553.8322776991589,469.4834426360667,362.428289569878,279.80445355546556,247.83738824136125,230.59656315585156,214.37635414879153,214.1400596739804,214.90924024698944
FR,shuffle_local10,81,59634.22759347064,1253.4590347559304,953.0309369510742,766.5790522576171,474.25027560746526,430.75987296956475,360.92180399471977,281.82320685140786,236.522210605232,234.13212531414607,228.3546158711448,230.3786563559314,228.7545355653796
IT,shuffle_local10,41,54643.299167722136,884.4100649192411,816.9687184550039,909.550402150626,586.7091629756773,473.6894153332716,409.8960272809803,389.79391958578987,374.08046925980557,341.1540111162023,328.7255853298492,321.00484448449924,323.80979096556666
IT,shuffle_local10,53,58525.695200845665,1014.2243602427291,2977.594185091131,2230.72613538928,1728.219007209986,1681.1812338828659,1798.2940622399171,1478.532029261649,1204.627587340424,1015.7874641167857,838.6990138123508,795.65585627469,794.547702336324
IT,shuffle_local10,81,62684.32625583186,1139.6649541905995,930.6192182683344,1094.6750601975943,827.0941379333183,863.7380995960708,559.7806173459337,456.13941593400335,414.3904395124221,412.1192348993736,419.54261365872713,420.92094136135836,422.2831828192081
NL,shuffle_local10,41,59277.63621778746,1177.9961723776792,974.6659788362679,803.3579436689196,779.4061481581551,705.2072634598417,616.9932812411433,534.4624232628772,454.3664143131991,407.92716345168066,439.1483717876645,431.6952164066648,425.15036425334813
NL,shuffle_local10,53,61250.18284851294,1165.0098177939817,938.38002102624,761.8805753315065,566.9540143267968,512.61866502022,434.5029833126012,378.8071288631472,345.4538042976705,339.6913505761278,324.0321732828724,331.2193016359049,324.82865491330875
NL,shuffle_local10,81,59227.18715521819,1209.8999398366666,935.8061853308335,711.1388635712485,563.6127522093974,525.8869739640672,440.2710882289779,375.02858728257524,352.92163606694055,349.68282147714206,328.06907164674345,350.30176973492235,341.1970957027376
PL,shuffle_local10,41,56545.4114284627,2571.4587192446515,2392.265238611073,1574.2086671729942,1396.374426750592,1516.0652595896152,1185.352707797934,1145.8988703884695,1191.809765467057,1117.6640854594452,1034.9910772327069,1089.8319684626717,1095.2585718130522
PL,shuffle_local10,53,61799.78978482771,3314.1721344329976,2737.0734074597844,1507.1501008069035,1901.3881328337468,2023.0660394618537,1357.5561485782462,1080.5933142629874,1000.1212213923047,1006.1901381196744,991.4933296703177,960.3593159179376,969.3647065786666
PL,shuffle_local10,81,55825.98914143857,2567.520928167569,2167.7915381670796,1617.1052404099446,1613.4960912198617,1617.0531862539171,1443.4780915395572,1093.2165732899714,1036.0850726301192,979.1575883327082,949.5035137663924,898.780080179483,894.1166502345187
PT,shuffle_local10,41,58280.74955910539,1489.4003861809488,1334.4647104226733,1060.8368156785357,835.5145725296833,723.2611762820335,759.5867461321034,609.7068561907702,562.9548594250967,537.8124867311133,530.7631493715106,532.4111082578311,530.1664255403902
PT,shuffle_local10,53,59997.90656669905,1402.1765945319983,1342.0772129118768,1026.647157320768,795.0312781277903,757.1634010048416,705.3491706903378,526.8202205342614,462.19556574149715,414.5485327848654,425.43459343343085,412.36834897154074,415.1443012623027
